rid,Q56,Q57,Q58,Q59,Q60,Q61,Q62,Q63,Q1,Q2,Q3,Q4,Q64
62897554-14ed-44aa-8659-fe93de56e4a7,30,1.0,United States of America,Nebraska,United States of America,Nebraska,One-person shop,Sometimes,1,,,,62897554-14ed-44aa-8659-fe93de56e4a7
7c4be830-1cdd-442f-b778-ce1b03334a75,30,1.0,United States of America,Tennessee,United States of America,Tennessee,Back-end Developer/Front-end Developer,Never,0,More than 1000,0.0,1.0,7c4be830-1cdd-442f-b778-ce1b03334a75
75718590-b6ac-4cb9-8512-5c197125d345,28,1.0,United States of America,Nebraska,United States of America,Nebraska,Back-end Developer,Sometimes,0,26-100,1.0,,75718590-b6ac-4cb9-8512-5c197125d345
9b0aa31a-c59e-40dd-8965-c9f2065e397d,39,1.0,United States of America,West Virginia,United States of America,West Virginia,Back-end Developer/Front-end Developer,Never,0,26-100,1.0,,9b0aa31a-c59e-40dd-8965-c9f2065e397d
a0612da5-c581-4c6c-a477-3a2061b03f91,24,0.0,United States of America,California,United States of America,California,Front-end Developer,Never,0,6-25,1.0,,a0612da5-c581-4c6c-a477-3a2061b03f91
328c0069-e764-48a3-a136-bc70222bf930,27,1.0,Netherlands,,United Kingdom,,Other/Executive Leadership/Supervisor/Team Lead/Dev Evangelist/Advocate/DevOps/SysAdmin/Back-end Developer/One-person shop,Always,1,,,,328c0069-e764-48a3-a136-bc70222bf930
7ddcfe3c-eb26-4b18-9388-f844989b0b8a,35,1.0,United States of America,Tennessee,United States of America,Tennessee,Supervisor/Team Lead/Back-end Developer/Front-end Developer,Sometimes,0,More than 1000,0.0,1.0,7ddcfe3c-eb26-4b18-9388-f844989b0b8a
84c2a845-2643-4f55-9792-1f89471afca8,23,1.0,United States of America,Nebraska,United States of America,Nebraska,Front-end Developer,Never,0,6-25,1.0,,84c2a845-2643-4f55-9792-1f89471afca8
a5f57b84-90bb-4ace-87bf-d117bfc29297,37,1.0,United States of America,Tennessee,United States of America,Tennessee,Other,Sometimes,0,More than 1000,0.0,1.0,a5f57b84-90bb-4ace-87bf-d117bfc29297
1ed89ff6-6ae6-4573-bf27-f26895d01b98,35,1.0,United States of America,Tennessee,United States of America,Tennessee,DevOps/SysAdmin/Front-end Developer/Back-end Developer,Sometimes,0,6-25,1.0,,1ed89ff6-6ae6-4573-bf27-f26895d01b98
9c864d08-8adf-453f-b2fc-a9cf52f74421,27,1.0,United States of America,Tennessee,United States of America,Tennessee,Supervisor/Team Lead/DevOps/SysAdmin/Support/Back-end Developer/Front-end Developer,Sometimes,0,26-100,0.0,1.0,9c864d08-8adf-453f-b2fc-a9cf52f74421
2d5f77e3-cdfb-4cd9-ae7d-2a470d56ac52,27,0.0,United States of America,Nevada,United States of America,Nevada,DevOps/SysAdmin/Back-end Developer/Front-end Developer/Designer,Always,0,1-5,1.0,,2d5f77e3-cdfb-4cd9-ae7d-2a470d56ac52
e4004202-19d6-48d0-9b12-db2e156f50fd,27,0.0,United States of America,Nebraska,United States of America,Nebraska,Front-end Developer,Never,0,More than 1000,1.0,,e4004202-19d6-48d0-9b12-db2e156f50fd
f631656c-2d64-4347-9b6f-f62a6006df05,42,1.0,United States of America,Nebraska,United States of America,Nebraska,Front-end Developer/Back-end Developer,Sometimes,0,6-25,1.0,,f631656c-2d64-4347-9b6f-f62a6006df05
2f7a80d7-9e1d-4c30-b698-edcdee858dfb,32,1.0,United States of America,Illinois,United States of America,Illinois,Front-end Developer,Never,0,6-25,0.0,1.0,2f7a80d7-9e1d-4c30-b698-edcdee858dfb
57d7fd69-330d-4184-ad58-50b3bf0827f9,26,1.0,Finland,,Finland,,DevOps/SysAdmin/Back-end Developer/Front-end Developer,Sometimes,0,6-25,1.0,,57d7fd69-330d-4184-ad58-50b3bf0827f9
42172e2d-d525-4f44-aa8b-51c8484fbde3,28,1.0,Bulgaria,,Bulgaria,,Back-end Developer,Never,0,100-500,1.0,,42172e2d-d525-4f44-aa8b-51c8484fbde3
94cffb9a-4ac9-43d6-a6c3-ed68e28d93a3,28,1.0,United States of America,Nebraska,United States of America,Nebraska,Front-end Developer,Sometimes,0,6-25,1.0,,94cffb9a-4ac9-43d6-a6c3-ed68e28d93a3
a633bfbe-9f14-4df1-b885-d3606c5ec517,32,1.0,United States of America,Nebraska,United States of America,Nebraska,Front-end Developer/Back-end Developer,Sometimes,0,100-500,1.0,,a633bfbe-9f14-4df1-b885-d3606c5ec517
37a4c1e4-e1cf-4088-8dd4-be5829b5168d,43,1.0,United States of America,Texas,United States of America,Texas,Front-end Developer/Back-end Developer,Always,1,,,,37a4c1e4-e1cf-4088-8dd4-be5829b5168d
81d02122-06d9-4588-8b70-5999ecc0829a,34,1.0,United States of America,Indiana,United States of America,Indiana,Back-end Developer,Never,0,26-100,1.0,,81d02122-06d9-4588-8b70-5999ecc0829a
f4916768-450e-4bad-842e-84470839c223,61,0.0,United States of America,Colorado,United States of America,Colorado,Other,Sometimes,0,6-25,1.0,,f4916768-450e-4bad-842e-84470839c223
22d783fe-3954-4ea9-b0bb-58acccf8b09d,50,1.0,United States of America,Oregon,United States of America,Oregon,Back-end Developer,Always,1,,,,22d783fe-3954-4ea9-b0bb-58acccf8b09d
a0c1c557-fa52-424a-8f66-26936a724b2c,38,1.0,India,,India,,One-person shop/Back-end Developer/DevOps/SysAdmin/Dev Evangelist/Advocate/Other,Sometimes,1,,,,a0c1c557-fa52-424a-8f66-26936a724b2c
e31ddd59-9264-4142-8c93-43358381900c,51,1.0,Germany,,Germany,,Front-end Developer,Sometimes,0,6-25,0.0,0.0,e31ddd59-9264-4142-8c93-43358381900c
73cb5eab-fe0f-479b-80ea-4d65c7838f4d,38,1.0,Ireland,,Ireland,,Executive Leadership,Sometimes,1,,,,73cb5eab-fe0f-479b-80ea-4d65c7838f4d
36d600aa-d6da-44bb-925a-385027d5b99f,34,1.0,United States of America,Pennsylvania,United States of America,Pennsylvania,Front-end Developer/Designer,Always,0,500-1000,1.0,,36d600aa-d6da-44bb-925a-385027d5b99f
b0565ffd-fc17-4a61-a009-987eb42382e9,43,1.0,United States of America,Maryland,United States of America,Maryland,Front-end Developer/Back-end Developer,Always,0,6-25,1.0,,b0565ffd-fc17-4a61-a009-987eb42382e9
e66335c4-047e-440d-b138-c33a439093ad,43,0.0,United States of America,California,United States of America,California,DevOps/SysAdmin,Sometimes,0,100-500,1.0,,e66335c4-047e-440d-b138-c33a439093ad
f0b1c387-8084-4e17-bbcf-d375032f97a3,44,1.0,United States of America,California,United States of America,California,DevOps/SysAdmin,Always,0,6-25,1.0,,f0b1c387-8084-4e17-bbcf-d375032f97a3
63a08d72-6719-401a-a9d4-2c5618060e21,35,1.0,United States of America,California,United States of America,California,DevOps/SysAdmin,Sometimes,0,100-500,1.0,,63a08d72-6719-401a-a9d4-2c5618060e21
e725f2a2-3df6-46c3-bb0b-68a55b3da43f,50,1.0,United States of America,Texas,United States of America,Texas,Back-end Developer,Always,0,26-100,1.0,,e725f2a2-3df6-46c3-bb0b-68a55b3da43f
184896af-aaaa-4838-8e08-76e1d025754e,29,1.0,United States of America,Minnesota,United States of America,Minnesota,DevOps/SysAdmin/Back-end Developer,Sometimes,0,100-500,1.0,,184896af-aaaa-4838-8e08-76e1d025754e
ea9e87cd-ec63-49d4-bb2c-125d6f95f4bb,29,1.0,United States of America,New York,United States of America,New York,Front-end Developer,Never,0,100-500,1.0,,ea9e87cd-ec63-49d4-bb2c-125d6f95f4bb
85b219b4-46f8-4355-a5d0-6f393e9cc804,36,1.0,Canada,,Canada,,DevOps/SysAdmin/Front-end Developer/Back-end Developer/Support,Sometimes,0,500-1000,0.0,1.0,85b219b4-46f8-4355-a5d0-6f393e9cc804
a826f2ba-4594-485f-8e4a-72425f5712e1,33,1.0,Australia,,Australia,,Front-end Developer/Back-end Developer/DevOps/SysAdmin/Supervisor/Team Lead,Sometimes,1,,,,a826f2ba-4594-485f-8e4a-72425f5712e1
bc4236c1-bf3f-467c-b37b-438ae0be6199,50,1.0,Australia,,Australia,,One-person shop,Sometimes,1,,,,bc4236c1-bf3f-467c-b37b-438ae0be6199
7ed70c89-c888-4c34-a13d-47d85d4e0ea0,46,1.0,United States of America,Virginia,United States of America,Virginia,DevOps/SysAdmin,Always,0,More than 1000,1.0,,7ed70c89-c888-4c34-a13d-47d85d4e0ea0
bbe39a9b-f1af-4a4e-b836-e0b7aa12de00,44,0.0,New Zealand,,New Zealand,,One-person shop,Always,1,,,,bbe39a9b-f1af-4a4e-b836-e0b7aa12de00
0ac47336-6820-4290-887d-d2bfef6cfaa8,23,0.5,United States of America,Oregon,United States of America,Oregon,DevOps/SysAdmin,Sometimes,0,More than 1000,1.0,,0ac47336-6820-4290-887d-d2bfef6cfaa8
0f1e2e13-fda5-42e3-a150-d9ab19101a08,41,1.0,United States of America,Washington,United States of America,Washington,Other/Supervisor/Team Lead/Back-end Developer/Front-end Developer,Sometimes,0,6-25,1.0,,0f1e2e13-fda5-42e3-a150-d9ab19101a08
22078fab-589b-481d-a287-693653748d4b,31,1.0,Canada,,Canada,,Front-end Developer,Sometimes,0,More than 1000,1.0,,22078fab-589b-481d-a287-693653748d4b
2c4979f8-69c6-4a20-a4b2-117c61c61cae,55,1.0,United States of America,Illinois,United States of America,Illinois,DevOps/SysAdmin,Sometimes,0,1-5,1.0,,2c4979f8-69c6-4a20-a4b2-117c61c61cae
44c694bb-983f-45c3-bf7a-994302733cef,34,1.0,United States of America,Michigan,United States of America,Michigan,Supervisor/Team Lead/Front-end Developer/Back-end Developer/DevOps/SysAdmin,Sometimes,0,26-100,1.0,,44c694bb-983f-45c3-bf7a-994302733cef
f2396564-9965-488e-8c7d-0b7bd705c699,28,0.0,United States of America,Michigan,United States of America,Michigan,Back-end Developer/Front-end Developer,Always,0,6-25,1.0,,f2396564-9965-488e-8c7d-0b7bd705c699
adecabd6-f35d-4c68-b97f-b00e802a58f9,33,1.0,United States of America,Florida,United States of America,Florida,DevOps/SysAdmin/Back-end Developer,Sometimes,0,6-25,1.0,,adecabd6-f35d-4c68-b97f-b00e802a58f9
f6428976-17c4-439c-9244-ab5baac7a0db,29,1.0,United States of America,California,United States of America,California,Supervisor/Team Lead/Back-end Developer,Sometimes,0,100-500,1.0,,f6428976-17c4-439c-9244-ab5baac7a0db
ece7e3d1-b053-4e67-92b2-a77411968e27,33,0.0,United States of America,Tennessee,United States of America,Tennessee,Supervisor/Team Lead/Back-end Developer/Front-end Developer,Sometimes,0,More than 1000,0.0,1.0,ece7e3d1-b053-4e67-92b2-a77411968e27
0cfd4ea0-c5d0-4ff7-9ed0-8447795a4e0a,28,1.0,United States of America,California,United States of America,California,Other/Dev Evangelist/Advocate/One-person shop,Sometimes,1,,,,0cfd4ea0-c5d0-4ff7-9ed0-8447795a4e0a
90609419-c171-45ae-8b44-6353a7c349b1,28,1.0,United States of America,California,United States of America,California,Dev Evangelist/Advocate,Sometimes,0,More than 1000,1.0,,90609419-c171-45ae-8b44-6353a7c349b1
e576905f-b58f-4ed2-9f92-98c168cc1c48,32,1.0,United States of America,California,United States of America,California,DevOps/SysAdmin,Sometimes,0,26-100,1.0,,e576905f-b58f-4ed2-9f92-98c168cc1c48
50a129ae-9093-4cf5-a86c-cbb137952368,36,0.0,United States of America,Oregon,United States of America,Oregon,Front-end Developer,Never,0,6-25,1.0,,50a129ae-9093-4cf5-a86c-cbb137952368
c47a7767-86d6-4085-bfda-cf5662bca2fc,45,1.0,United Kingdom,,United Kingdom,,DevOps/SysAdmin/Support/Back-end Developer/Front-end Developer,Sometimes,0,More than 1000,0.0,1.0,c47a7767-86d6-4085-bfda-cf5662bca2fc
af4e5af1-874d-4b3c-aad3-0a7699f9bd44,29,1.0,Lithuania,,United Kingdom,,Back-end Developer,Always,1,,,,af4e5af1-874d-4b3c-aad3-0a7699f9bd44
1315344b-84d5-491e-a62f-7317a59dfc70,23,1.0,France,,France,,Support,Never,0,More than 1000,0.0,1.0,1315344b-84d5-491e-a62f-7317a59dfc70
0161fea2-a208-4ba0-9d37-dd5cef853815,54,0.0,Canada,,Canada,,One-person shop,Always,1,,,,0161fea2-a208-4ba0-9d37-dd5cef853815
7c55ced8-96d4-4420-9262-292a85c05de0,61,0.0,United States of America,California,United States of America,California,Other/Back-end Developer/Front-end Developer/One-person shop,Sometimes,1,,,,7c55ced8-96d4-4420-9262-292a85c05de0
4c5df572-1536-4109-add0-9eec4a441238,29,0.0,United States of America,Illinois,United States of America,Illinois,DevOps/SysAdmin/Back-end Developer/Front-end Developer,Sometimes,0,26-100,1.0,,4c5df572-1536-4109-add0-9eec4a441238
e9c3a01f-150e-41ce-a22b-0932605d5fcb,31,1.0,Australia,,Australia,,Back-end Developer,Sometimes,0,26-100,1.0,,e9c3a01f-150e-41ce-a22b-0932605d5fcb
531a47c9-3085-462c-a882-d59bc125b0b4,37,1.0,United States of America,New Jersey,United States of America,California,Other/One-person shop/Back-end Developer/Sales/Support/DevOps/SysAdmin/Dev Evangelist/Advocate/Supervisor/Team Lead,Always,1,,,,531a47c9-3085-462c-a882-d59bc125b0b4
07e481ac-2986-433a-b0ad-ee0888ac2ec3,29,1.0,Germany,,Germany,,Back-end Developer,Never,0,6-25,1.0,,07e481ac-2986-433a-b0ad-ee0888ac2ec3
97e12c08-4732-44bc-9aed-d3d050498885,28,1.0,United Kingdom,,United Kingdom,,Back-end Developer/One-person shop,Always,1,,,,97e12c08-4732-44bc-9aed-d3d050498885
e292f0bb-8968-42da-aa69-4b70ac5534fc,30,1.0,United Kingdom,,United Kingdom,,DevOps/SysAdmin/Back-end Developer/Front-end Developer,Sometimes,0,26-100,1.0,,e292f0bb-8968-42da-aa69-4b70ac5534fc
919427cb-2e36-46e4-8efe-af1abfdb9d7e,55,1.0,United Kingdom,,United Kingdom,,Front-end Developer,Always,0,More than 1000,1.0,,919427cb-2e36-46e4-8efe-af1abfdb9d7e
f3613c89-a462-4b36-8f5a-893eac343fac,38,0.0,United States of America,Massachusetts,United States of America,Massachusetts,Back-end Developer/Front-end Developer,Never,0,6-25,0.0,1.0,f3613c89-a462-4b36-8f5a-893eac343fac
ea87da57-77d1-4bb1-b853-37591b350601,20,1.0,Canada,,Canada,,Back-end Developer/Front-end Developer,Sometimes,0,6-25,1.0,,ea87da57-77d1-4bb1-b853-37591b350601
c8453d6b-2322-4f9f-8f67-14cd8eb0e9ff,25,1.0,United States of America,California,United States of America,California,Support/Back-end Developer/Front-end Developer,Sometimes,0,100-500,1.0,,c8453d6b-2322-4f9f-8f67-14cd8eb0e9ff
beac8cd3-be31-4288-aa99-af17e97f1544,22,1.0,Spain,,Spain,,One-person shop,Always,1,,,,beac8cd3-be31-4288-aa99-af17e97f1544
dfe14dfd-b23d-466c-8ec1-523adea8530d,35,1.0,United Kingdom,,United Kingdom,,One-person shop/Designer/Front-end Developer/Back-end Developer/Support,Sometimes,1,,,,dfe14dfd-b23d-466c-8ec1-523adea8530d
a573c9af-c44c-480f-be3e-dcd1e95e8782,27,1.0,United States of America,Indiana,United States of America,Indiana,Designer/Front-end Developer/Back-end Developer/DevOps/SysAdmin,Never,0,26-100,0.0,1.0,a573c9af-c44c-480f-be3e-dcd1e95e8782
d4107dec-db21-4544-937b-4d8ddf446db5,24,1.0,United States of America,Tennessee,United States of America,Tennessee,Supervisor/Team Lead/DevOps/SysAdmin/Support/Back-end Developer/Front-end Developer/Designer,Sometimes,0,6-25,0.0,1.0,d4107dec-db21-4544-937b-4d8ddf446db5
442ae610-ada9-4aa0-977c-82b4a855349e,39,1.0,Australia,,Australia,,One-person shop/Front-end Developer/Back-end Developer/Sales/Support/DevOps/SysAdmin,Always,1,,,,442ae610-ada9-4aa0-977c-82b4a855349e
b4aae534-b7db-40ad-9ade-98260a822587,29,1.0,Brazil,,Brazil,,Back-end Developer/Front-end Developer,Never,0,26-100,0.0,1.0,b4aae534-b7db-40ad-9ade-98260a822587
a8ad4af3-e031-4dd6-af75-8ec92e8e432f,40,0.0,United States of America,Texas,United States of America,Texas,Supervisor/Team Lead/Back-end Developer,Never,0,26-100,1.0,,a8ad4af3-e031-4dd6-af75-8ec92e8e432f
331fde3d-0193-4193-8cde-752875defe2d,30,1.0,United States of America,Georgia,United States of America,Georgia,DevOps/SysAdmin/Back-end Developer/Front-end Developer/Designer,Always,0,1-5,1.0,,331fde3d-0193-4193-8cde-752875defe2d
67ae3819-76bf-4090-8ae9-7cf687edc6a1,32,1.0,Canada,,Canada,,DevOps/SysAdmin/Supervisor/Team Lead,Sometimes,0,26-100,1.0,,67ae3819-76bf-4090-8ae9-7cf687edc6a1
e8944f76-801f-415c-9bac-2cacf744cc14,34,1.0,Germany,,Germany,,DevOps/SysAdmin/Back-end Developer/One-person shop,Sometimes,1,,,,e8944f76-801f-415c-9bac-2cacf744cc14
0fa9573b-8776-42d1-87aa-9dc841bd9ee6,35,0.0,Canada,,Canada,,Other/Back-end Developer,Sometimes,0,6-25,1.0,,0fa9573b-8776-42d1-87aa-9dc841bd9ee6
8fcc5c2a-eb64-4776-b1dd-948907d8dc19,30,1.0,United States of America,Illinois,United States of America,Illinois,DevOps/SysAdmin/Support/Sales/One-person shop/Designer/Front-end Developer/Back-end Developer,Sometimes,1,,,,8fcc5c2a-eb64-4776-b1dd-948907d8dc19
14cb3060-86f1-4c9b-a5bd-bf0352e6de1d,36,1.0,United Kingdom,,United Kingdom,,Back-end Developer,Never,0,6-25,1.0,,14cb3060-86f1-4c9b-a5bd-bf0352e6de1d
b2b18ef8-84ed-4ffb-8407-851395230c9c,26,1.0,Sweden,,Sweden,,Back-end Developer/DevOps/SysAdmin,Sometimes,0,26-100,1.0,,b2b18ef8-84ed-4ffb-8407-851395230c9c
f1338fbc-74f6-44d5-8468-2de33fd03509,31,0.0,Netherlands,,Netherlands,,Other,Never,0,500-1000,0.0,1.0,f1338fbc-74f6-44d5-8468-2de33fd03509
cf0b9453-963b-48f5-a18a-0afce46bc50c,33,1.0,South Africa,,South Africa,,Front-end Developer/Back-end Developer/DevOps/SysAdmin,Never,0,26-100,0.0,1.0,cf0b9453-963b-48f5-a18a-0afce46bc50c
42aea4b5-2e70-44f8-ac4e-a62e8ebd0c29,30,1.0,United Kingdom,,United Kingdom,,Executive Leadership,Sometimes,1,,,,42aea4b5-2e70-44f8-ac4e-a62e8ebd0c29
0b7c4fe4-3bc9-47b8-8886-eee49daec19a,46,1.0,United Kingdom,,United Kingdom,,Other,Always,0,26-100,1.0,,0b7c4fe4-3bc9-47b8-8886-eee49daec19a
b4792377-59e0-47d7-89fa-33085781f523,32,1.0,United States of America,Colorado,United States of America,Colorado,Dev Evangelist/Advocate,Sometimes,0,100-500,1.0,,b4792377-59e0-47d7-89fa-33085781f523
748076fe-aa47-4bfd-aac4-cb1f72e1dd44,34,1.0,United States of America,Oregon,United States of America,Oregon,Back-end Developer,Sometimes,0,100-500,1.0,,748076fe-aa47-4bfd-aac4-cb1f72e1dd44
8262a633-6aae-4740-a98a-d4e5feba09c9,41,1.0,United States of America,Tennessee,United States of America,Tennessee,DevOps/SysAdmin,Always,0,100-500,1.0,,8262a633-6aae-4740-a98a-d4e5feba09c9
7d2e0fa8-9a5d-4557-975b-019b0f5ab0bf,32,1.0,United States of America,Wisconsin,United States of America,Wisconsin,Back-end Developer,Always,0,100-500,1.0,,7d2e0fa8-9a5d-4557-975b-019b0f5ab0bf
308b1903-c309-4177-8c01-0cd11ad11a9b,47,1.0,United States of America,Pennsylvania,United States of America,New York,Executive Leadership,Sometimes,0,More than 1000,0.0,1.0,308b1903-c309-4177-8c01-0cd11ad11a9b
ee5344f1-4f9d-4f30-a0c0-97e828a0d4f1,29,1.0,United States of America,Missouri,United States of America,Oregon,DevOps/SysAdmin,Always,0,100-500,1.0,,ee5344f1-4f9d-4f30-a0c0-97e828a0d4f1
0f7fba22-ae8e-4b35-be63-77f3a2a63703,36,1.0,United States of America,California,United States of America,California,DevOps/SysAdmin/Back-end Developer/Front-end Developer,Sometimes,0,100-500,0.0,1.0,0f7fba22-ae8e-4b35-be63-77f3a2a63703
53c6f59a-ef10-4c39-94bc-9183807bb750,32,1.0,United States of America,Colorado,United States of America,California,DevOps/SysAdmin,Sometimes,0,100-500,1.0,,53c6f59a-ef10-4c39-94bc-9183807bb750
b43d8c26-8fb8-47af-9c28-556e86513fab,29,1.0,United States of America,California,United States of America,California,DevOps/SysAdmin,Sometimes,0,100-500,1.0,,b43d8c26-8fb8-47af-9c28-556e86513fab
cf8f7f09-5530-4fc5-a5a3-7dd4b5de03a1,22,1.0,United Kingdom,,United Kingdom,,Back-end Developer/DevOps/SysAdmin/Dev Evangelist/Advocate/Supervisor/Team Lead,Never,0,1-5,1.0,,cf8f7f09-5530-4fc5-a5a3-7dd4b5de03a1
44cbd874-9de5-4dad-b733-967fc578fcea,32,0.0,United States of America,Florida,United States of America,Florida,Back-end Developer,Sometimes,0,More than 1000,1.0,,44cbd874-9de5-4dad-b733-967fc578fcea
2fbfc36c-4c74-425d-95e1-bf41527a9866,19,0.0,United States of America,Florida,United States of America,Florida,Front-end Developer,Never,0,More than 1000,0.0,1.0,2fbfc36c-4c74-425d-95e1-bf41527a9866
1a249972-401b-4d54-a737-41781b71f226,30,1.0,South Africa,,South Africa,,Designer/Front-end Developer/Back-end Developer/Supervisor/Team Lead,Sometimes,0,6-25,1.0,,1a249972-401b-4d54-a737-41781b71f226
c31e0d26-bed5-4307-9555-627357e24ff4,32,0.5,United States of America,Washington,United States of America,Washington,Other/Back-end Developer,Always,0,6-25,1.0,,c31e0d26-bed5-4307-9555-627357e24ff4
84b7a6ec-2182-4667-846a-1e2563400001,22,1.0,United States of America,California,United States of America,California,Front-end Developer,Sometimes,0,More than 1000,1.0,,84b7a6ec-2182-4667-846a-1e2563400001
5b03c76d-b1c6-496d-88b6-74370b581f6d,30,1.0,Poland,,Poland,,Supervisor/Team Lead/DevOps/SysAdmin/Back-end Developer/Front-end Developer,Always,1,,,,5b03c76d-b1c6-496d-88b6-74370b581f6d
cded37f9-080c-4559-a30f-acffb4794709,32,1.0,United States of America,Oregon,United States of America,Oregon,Back-end Developer,Sometimes,0,100-500,1.0,,cded37f9-080c-4559-a30f-acffb4794709
7187aea8-73ec-40de-9c5d-d073435ca6cd,33,1.0,Slovakia,,Slovakia,,Back-end Developer,Sometimes,0,6-25,1.0,,7187aea8-73ec-40de-9c5d-d073435ca6cd
66cf22e8-b352-4ed1-a622-5d650e2da28b,48,0.0,United Kingdom,,United Kingdom,,Front-end Developer,Never,0,6-25,1.0,,66cf22e8-b352-4ed1-a622-5d650e2da28b
8bc41a33-6df4-4e69-9e9c-ab7d3ecd389a,45,1.0,Germany,,Germany,,Other,Never,0,More than 1000,1.0,,8bc41a33-6df4-4e69-9e9c-ab7d3ecd389a
4858bba2-7d7b-4c86-a15f-6a4b21e1e658,28,1.0,United Kingdom,,United Kingdom,,Back-end Developer,Sometimes,0,26-100,1.0,,4858bba2-7d7b-4c86-a15f-6a4b21e1e658
ea786655-0d10-4db1-bb67-5a2d40e09d99,44,1.0,United States of America,Oregon,United States of America,Oregon,Back-end Developer,Sometimes,0,100-500,1.0,,ea786655-0d10-4db1-bb67-5a2d40e09d99
11dc7bcc-4367-401c-a476-fcbbacdbbf23,31,1.0,United States of America,Washington,United States of America,Washington,Supervisor/Team Lead/Front-end Developer/Back-end Developer,Sometimes,0,6-25,1.0,,11dc7bcc-4367-401c-a476-fcbbacdbbf23
